"customer_num","renewed","zip_code","purchase_month"
2676604,1,64752,"MAY"
2802571,1,64758,"DEC"
1721593,1,64763,"AUG"
3392440,1,64794,"SEP"
2360711,1,64795,"OCT"
3520098,1,64804,"JUN"
2445730,1,64845,"JUN"
2505555,1,64867,"OCT"
1562935,0,64901,"SEP"
2034572,1,64914,"JUN"
1415240,1,64921,"AUG"
1748620,1,64970,"FEB"
3794382,1,65037,"MAR"
2717929,1,65081,"OCT"
3686460,1,65092,"OCT"
2460235,1,65099,"JAN"
2007195,0,65130,"NOV"
1419920,0,65154,"MAR"
1506493,1,65283,"JAN"
3335524,1,65285,"JUL"
2455923,1,65286,"MAY"
2918175,1,65289,"MAR"
1836081,1,65300,"JAN"
3680248,1,65332,"MAY"
2055319,1,65334,"FEB"
3987586,1,65345,"DEC"
1577046,1,65353,"JUN"
2287798,1,65384,"FEB"
2581190,1,65411,"JUL"
1570905,1,65413,"JUL"
2219869,1,65428,"MAY"
1259689,0,65436,"SEP"
1131519,1,65437,"SEP"
1558011,1,65442,"MAY"
1667256,1,65446,"SEP"
3196971,1,65454,"JAN"
2837171,1,65485,"FEB"
2453363,1,65495,"NOV"
2552933,1,65516,"MAY"
1797036,1,65521,"JUN"
3978575,1,65547,"OCT"
2550395,1,65585,"JUN"
2854521,1,65597,"AUG"
2672105,1,65648,"MAY"
2528567,1,65649,"DEC"
2331275,1,65652,"DEC"
2746248,1,65661,"MAR"
1385849,1,65663,"JUL"
2071729,1,65681,"JUN"
3695666,1,65715,"JAN"
2737308,1,65716,"JAN"
2433647,1,65747,"NOV"
1423476,1,65748,"JUL"
2958749,1,65751,"SEP"
3253329,1,65763,"NOV"
2999150,1,65790,"JAN"
1784442,1,65794,"DEC"
2352316,1,65804,"AUG"
2225699,1,65847,"JUN"
2391598,1,65848,"OCT"
1877889,1,65853,"SEP"
3094568,1,65866,"JUL"
2148809,1,65899,"SEP"
3545306,1,65906,"APR"
2282981,1,65911,"JAN"
3819403,1,65953,"APR"
3116340,1,65956,"OCT"
2385836,1,65965,"MAY"
1336792,0,65973,"MAR"
1601377,1,65985,"MAR"
1418436,1,65995,"FEB"
1880582,1,66011,"AUG"
1571641,1,66017,"JUN"
2659619,1,66026,"JUL"
1809120,1,66051,"JUL"
3734880,1,66083,"DEC"
1701497,1,66101,"JUL"
2652379,1,66104,"JUN"
3955735,1,66118,"OCT"
2645432,1,66119,"AUG"
2887766,1,66122,"OCT"
1346835,1,66125,"SEP"
2650521,1,66159,"SEP"
3545178,1,66173,"OCT"
2893366,1,66179,"JUL"
2035387,1,66195,"DEC"
2727284,0,66197,"FEB"
3528003,0,66202,"MAR"
3468953,1,66203,"AUG"
2873472,1,66226,"JAN"
3956629,1,66228,"JUN"
2843299,1,66231,"DEC"
3505149,1,66302,"FEB"
2439315,0,66321,"OCT"
1867222,1,66329,"MAY"
1422650,1,66362,"DEC"
3576554,1,66375,"JUN"
2262429,1,66409,"NOV"
3866947,1,66418,"JAN"
3929651,1,66453,"OCT"
1826866,1,66471,"AUG"
3196985,1,66507,"FEB"
3172080,1,66557,"MAR"
2119399,0,66571,"DEC"
1720289,1,66579,"NOV"
3750151,1,66614,"FEB"
3320067,1,66617,"JAN"
2627186,1,66623,"JUL"
1019182,0,66741,"APR"
2036300,1,66746,"MAY"
2996658,1,66764,"JUL"
1123883,1,66765,"JAN"
1270463,1,66800,"DEC"
1922332,1,66803,"DEC"
3318831,1,66805,"JUN"
3666827,1,66813,"SEP"
2868830,1,66815,"JAN"
3782824,1,66836,"JUN"
2065572,1,66851,"AUG"
3024052,1,66880,"APR"
3829170,1,66900,"SEP"
1819738,1,66903,"SEP"
3966556,1,66904,"AUG"
3709139,1,66923,"APR"
2078876,1,66930,"AUG"
3109184,1,66969,"JUL"
3444488,1,67014,"JUN"
3281699,1,67016,"DEC"
1203987,1,67033,"SEP"
2706768,1,67067,"OCT"
3157433,1,67068,"MAR"
2050256,0,67102,"DEC"
2554388,0,67123,"DEC"
3881421,1,67143,"DEC"
3266295,1,67167,"MAY"
2978407,1,67199,"SEP"
2247482,1,67201,"OCT"
1698598,1,67228,"SEP"
2829669,0,67235,"MAY"
3693095,1,67237,"OCT"
3784107,1,67284,"JUL"
1789141,1,67293,"SEP"
3422657,1,67299,"AUG"
1074534,1,67311,"JUN"
2096949,1,67312,"MAR"
1041027,1,67336,"SEP"
1535531,1,67361,"DEC"
3536481,0,67403,"FEB"
1697900,0,67416,"MAR"
3205139,1,67429,"MAY"
3400465,1,67452,"JUN"
3376175,0,67457,"SEP"
2021261,1,67470,"DEC"
1624204,1,67505,"MAR"
1238715,0,67547,"DEC"
2279341,1,67570,"JAN"
2602865,1,67574,"SEP"
3663521,1,67621,"OCT"
2827126,1,67636,"JAN"
2301342,1,67637,"APR"
3670752,1,67711,"MAY"
2940466,1,67716,"APR"
1501290,1,67719,"MAR"
3733059,1,67735,"SEP"
1658830,1,67752,"JAN"
1242250,0,67757,"MAR"
1764411,1,67768,"SEP"
3555360,1,67781,"DEC"
2298164,1,67806,"DEC"
3765058,1,67827,"MAY"
2746883,1,67844,"OCT"
2867895,1,67848,"MAY"
2975358,1,67873,"JAN"
1241033,0,67876,"MAR"
2668694,1,67893,"JUL"
3166653,1,67919,"MAY"
3818028,1,67923,"JUL"
3271138,1,67925,"DEC"
2560540,1,67929,"FEB"
2769078,1,67958,"JAN"
3492141,1,67992,"NOV"
3779448,1,67998,"AUG"
3590071,1,68017,"JUL"
1335538,1,68024,"DEC"
2205048,0,68063,"DEC"
2053111,1,68067,"FEB"
3256492,1,68107,"AUG"
2644653,1,68143,"JUN"
3505821,0,68148,"AUG"
3237118,1,68185,"SEP"
2250689,1,68196,"AUG"
2956320,1,68197,"OCT"
1999969,1,68221,"OCT"
1590581,1,68244,"MAR"
2422099,1,68255,"MAY"
2964576,1,68261,"JAN"
1800059,0,68296,"FEB"
2293451,1,68308,"FEB"
2480622,1,68361,"JAN"
3115131,1,68367,"JUL"
1337504,1,68404,"AUG"
3197831,1,68424,"JUL"
1819392,1,68443,"OCT"
3833456,0,68471,"MAR"
1171633,1,68486,"JAN"
3532775,1,68488,"JAN"
1448594,0,68497,"APR"
1244742,0,68514,"MAR"
1962829,1,68551,"MAY"
1593074,1,68562,"SEP"
1868806,1,68568,"MAY"
3969248,0,68587,"OCT"
1068079,1,68664,"DEC"
1107971,0,68694,"APR"
3811188,1,68706,"AUG"
2576815,0,68713,"DEC"
3091364,1,68717,"NOV"
3141883,1,68723,"JUN"
3570283,1,68726,"SEP"
1903482,1,68747,"FEB"
3179665,1,68767,"APR"
2133374,1,68828,"AUG"
3368680,1,68927,"AUG"
3868588,1,68989,"SEP"
2993753,1,69035,"MAR"
2926769,0,69054,"MAR"
2173268,1,69066,"JUN"
2400823,1,69073,"DEC"
3589643,1,69095,"JAN"
1980364,1,69111,"FEB"
3865337,0,69179,"DEC"
1009408,1,69197,"JUL"
1798547,1,69200,"JAN"
1316828,1,69202,"OCT"
1488708,1,69216,"FEB"
1551552,1,69228,"JAN"
3397610,1,69239,"FEB"
2464336,1,69253,"SEP"
2205863,1,69275,"MAY"
1739790,1,69300,"JAN"
3231984,1,69311,"AUG"
2953591,1,69339,"SEP"
2459107,1,69344,"MAY"
3865707,1,69371,"NOV"
1144138,0,69402,"MAR"
1110763,1,69413,"MAY"
1806724,1,69424,"JUN"
2882544,1,69450,"OCT"
3518613,1,69460,"MAY"
2683912,1,69483,"OCT"
2519144,1,69486,"AUG"
3553078,1,69494,"NOV"
3203928,1,69498,"OCT"
1334928,1,69505,"JUN"
3008267,1,69523,"MAY"
1308567,0,69526,"AUG"
1534768,1,69548,"APR"
3459187,0,69573,"JUL"
2936508,1,69626,"APR"
3085341,1,69661,"SEP"
3399392,1,69688,"OCT"
2591160,1,69707,"AUG"
3804840,1,69717,"NOV"
3990355,1,69724,"APR"
1869766,1,69742,"AUG"
2460024,0,69750,"SEP"
2449574,1,69763,"OCT"
2005522,1,69780,"MAR"
1242189,1,69808,"APR"
3005354,1,69812,"OCT"
3766084,1,69839,"JAN"
3923237,0,69854,"JAN"
1531905,1,69907,"JUL"
2617480,1,69923,"NOV"
1380317,1,69927,"NOV"
1186006,1,69939,"JAN"
1903449,1,69981,"JUN"
3638820,1,69989,"AUG"
2181552,1,70002,"SEP"
3939441,1,70007,"MAY"
1396243,1,70013,"SEP"
1000143,1,70026,"DEC"
1979896,1,70043,"APR"
1111719,1,70052,"DEC"
2241791,1,70111,"DEC"
2689065,1,70119,"NOV"
3918727,1,70136,"APR"
2876950,1,70171,"JUL"
3940017,1,70207,"JAN"
2165362,1,70229,"APR"
1065652,1,70245,"JUN"
3349291,1,70341,"MAY"
1077263,1,70347,"DEC"
3339430,1,70352,"SEP"
3834108,1,70379,"DEC"
2364142,1,70383,"JUN"
3920545,1,70392,"OCT"
1715861,1,70394,"DEC"
2351034,1,70406,"FEB"
2664536,1,70410,"MAY"
2137268,0,70413,"OCT"
2613152,1,70540,"DEC"
2097447,0,70601,"JAN"
1301468,1,70621,"SEP"
1599306,0,70676,"DEC"
2789012,1,70685,"JAN"
3881074,1,70719,"DEC"
1244394,1,70752,"APR"
3556279,1,70755,"APR"
3109230,1,70768,"OCT"
2135743,1,70782,"APR"
2021955,1,70784,"FEB"
2766030,1,70802,"SEP"
3005860,0,70806,"NOV"
2472172,1,70823,"AUG"
2402987,1,70898,"MAY"
2364705,1,70906,"JUL"
3302976,1,70913,"OCT"
3822344,1,70921,"SEP"
1498383,1,70931,"JUL"
1145329,1,70948,"APR"
2697622,1,70952,"JUN"
3484289,1,70989,"OCT"
1494464,1,70994,"NOV"
2871632,0,71016,"JUN"
1014006,1,71033,"OCT"
2448414,0,71073,"NOV"
1885652,1,71110,"APR"
1825582,1,71111,"MAY"
2036372,1,71130,"FEB"
2875830,1,71151,"JUL"
2199446,1,71179,"APR"
3531001,1,71204,"SEP"
1131043,1,71241,"JAN"
3583293,1,71250,"SEP"
3409617,1,71255,"JUN"
3425374,0,71257,"NOV"
3115074,1,71275,"MAR"
2108730,1,71294,"DEC"
2945295,1,71311,"MAR"
3489326,1,71322,"JUN"
1775781,1,71348,"JAN"
3018264,1,71351,"DEC"
1158717,1,71384,"SEP"
3742816,1,71424,"AUG"
3996695,1,71440,"JUN"
2337363,0,71451,"OCT"
3321449,1,71465,"DEC"
1769452,1,71489,"SEP"
1684757,0,71516,"AUG"
3871845,1,71524,"OCT"
1078996,1,71607,"APR"
3714775,1,71646,"APR"
1300974,1,71664,"OCT"
3194353,0,71665,"SEP"
3855444,1,71673,"DEC"
2072411,1,71687,"APR"
1905974,1,71705,"JAN"
1876335,1,71718,"AUG"
3538853,1,71723,"JAN"
1914554,1,71779,"SEP"
2662599,1,71798,"NOV"
1936722,1,71804,"OCT"
3413716,1,71818,"AUG"
1681104,1,71819,"NOV"
1651759,1,71849,"OCT"
2833737,1,71870,"JUL"
2543482,0,71897,"JUL"
2224098,1,71902,"DEC"
1060153,1,71928,"OCT"
2492973,1,71952,"OCT"
3196517,1,71994,"JUL"
1841464,1,71995,"FEB"
2591999,1,71998,"SEP"
3810965,1,72033,"SEP"
1050061,1,72119,"DEC"
3449954,0,72120,"DEC"
1265920,0,72136,"JUL"
2837555,1,72138,"DEC"
2010117,1,72142,"JAN"
1702719,1,72190,"SEP"
1299383,0,72201,"JAN"
2742423,1,72235,"APR"
2217236,0,72244,"AUG"
2515164,1,72247,"JUN"
1720163,1,72253,"MAR"
1274230,1,72338,"MAY"
3298827,1,72351,"SEP"
1510343,1,72370,"NOV"
3190968,1,72384,"SEP"
2493058,0,72429,"MAR"
2360665,1,72503,"FEB"
3081520,0,72568,"SEP"
2535832,1,72581,"JUN"
3357803,1,72590,"SEP"
2371825,1,72591,"JUN"
2632526,1,72593,"AUG"
2787559,1,72616,"FEB"
1738192,0,72632,"DEC"
2755696,1,72635,"SEP"
2345653,1,72661,"JAN"
3439826,1,72668,"JAN"
2945711,0,72687,"SEP"
3576414,1,72712,"JUN"
3429498,1,72717,"MAR"
1450918,1,72729,"JAN"
3903675,1,72761,"NOV"
1320982,1,72762,"JUN"
2900571,1,72764,"MAY"
1229800,1,72766,"JAN"
2384345,1,72775,"MAR"
3057514,1,72777,"APR"
3447312,1,72801,"MAY"
3938008,1,72802,"DEC"
2126184,1,72819,"DEC"
1141954,1,72850,"JUL"
1568430,1,72889,"FEB"
1092793,1,72902,"SEP"
2495430,1,72937,"MAR"
3020697,1,72951,"FEB"
3838293,0,72963,"DEC"
3725137,0,72968,"DEC"
1400826,1,72972,"MAY"
3861707,0,72978,"DEC"
1540103,1,72981,"NOV"
2281589,1,72988,"APR"
2817711,1,72993,"MAR"
2099556,1,72996,"JUN"
3446227,1,73002,"MAR"
1197149,1,73004,"NOV"
1826016,1,73029,"SEP"
1954254,1,73030,"NOV"
3613204,1,73045,"NOV"
3602001,1,73048,"AUG"
1051102,1,73056,"SEP"
1744716,0,73088,"AUG"
3763107,1,73096,"SEP"
2982963,1,73115,"MAY"
2745522,1,73122,"FEB"
3279132,1,73132,"MAR"
2259673,0,73133,"SEP"
1958935,1,73160,"FEB"
1154701,1,73223,"NOV"
2752465,1,73227,"FEB"
3723453,1,73241,"OCT"
3711533,1,73260,"DEC"
2649636,1,73277,"NOV"
2443705,0,73357,"SEP"
1704602,0,73364,"AUG"
1724806,1,73393,"MAY"
2589307,1,73396,"JAN"
2283809,1,73403,"NOV"
2924024,1,73418,"JAN"
3845884,1,73444,"DEC"
1684715,1,73453,"NOV"
1004700,1,73467,"AUG"
3454130,1,73475,"JAN"
3174486,1,73508,"JUN"
2037148,1,73516,"DEC"
2723023,1,73539,"JAN"
3483947,1,73543,"JAN"
1600020,1,73550,"FEB"
1942059,1,73555,"AUG"
1650406,1,73574,"JUN"
1340709,1,73591,"OCT"
3274282,0,73607,"SEP"
1159730,1,73613,"JAN"
1222197,1,73640,"OCT"
1807965,1,73657,"AUG"
2147114,0,73676,"JUN"
2517935,1,73691,"JUL"
1562833,1,73705,"JUN"
2852554,1,73708,"JAN"
2597176,0,73714,"JUL"
3222695,1,73850,"NOV"
3651529,1,73883,"JUL"
2483474,1,73890,"JUN"
2173375,1,73925,"AUG"
2237288,1,73954,"MAR"
2272603,1,73963,"NOV"
2084649,1,73970,"NOV"
2701438,1,73971,"JAN"
3384252,1,73997,"DEC"
2578769,0,74040,"NOV"
3559267,1,74046,"MAR"
1067202,1,74052,"DEC"
1667612,1,74060,"NOV"
3816891,1,74061,"APR"
2686437,0,74066,"OCT"
3577239,1,74069,"AUG"
1357443,1,74102,"OCT"
2154557,0,74134,"JAN"
3981242,0,74143,"NOV"
2020847,1,74156,"MAR"
1839206,1,74202,"MAY"
1224592,0,74212,"MAR"
3098351,1,74219,"FEB"
3450269,1,74221,"DEC"
2344348,1,74270,"JUL"
2684912,1,74309,"FEB"
3482358,1,74317,"NOV"
3590011,0,74336,"MAY"
1096869,1,74337,"NOV"
2703236,1,74340,"JAN"
1553945,1,74363,"SEP"
2752907,0,74365,"JUN"
2074780,1,74419,"MAY"
3988924,1,74444,"SEP"
3068192,1,74457,"JAN"
2687496,1,74458,"MAY"
3785888,1,74475,"MAR"
3411206,1,74482,"APR"
2722664,1,74510,"FEB"
2256692,1,74537,"MAY"
3687145,1,74555,"JAN"
1634766,1,74566,"NOV"
3779746,1,74573,"MAR"
1756702,0,74577,"NOV"
1133005,1,74614,"NOV"
3396627,1,74629,"DEC"
1670756,1,74636,"AUG"
1596143,1,74656,"APR"
3455063,1,74703,"FEB"
3517037,1,74746,"NOV"
1467370,1,74766,"OCT"
1245051,1,74768,"JAN"
2297752,0,74769,"JUN"
1308561,1,74789,"MAR"
1970854,1,74812,"SEP"
1957856,1,74847,"OCT"
1614979,1,74853,"AUG"
3156819,1,74900,"MAY"
3334291,1,74911,"FEB"
3419318,1,74983,"SEP"
3905228,1,75011,"JAN"
3619170,1,75024,"SEP"
2128757,1,75029,"APR"
2687857,1,75044,"JUL"
2359038,1,75046,"MAR"
3975700,1,75062,"JUN"
1329220,1,75077,"FEB"
2512578,1,75095,"JUL"
2517491,1,75096,"MAR"
1976734,1,75113,"APR"
3866730,1,75115,"JAN"
2339567,1,75116,"MAY"
2265299,1,75135,"OCT"
1549842,1,75141,"JUL"
2842083,1,75142,"MAY"
2374313,1,75163,"APR"
2599165,0,75198,"DEC"
1597114,1,75201,"AUG"
3373430,1,75205,"SEP"
3033921,1,75207,"FEB"
1430244,0,75236,"APR"
1280858,1,75252,"JUN"
3931517,1,75260,"FEB"
2698780,1,75276,"JAN"
2413324,1,75277,"AUG"
2901576,0,75322,"DEC"
3771572,1,75328,"NOV"
1917596,1,75348,"JUL"
2916900,1,75352,"DEC"
2505027,0,75358,"APR"
3490168,1,75363,"JAN"
3044630,0,75396,"MAR"
2659304,1,75410,"APR"
3956273,1,75441,"MAY"
1374164,0,75444,"SEP"
3941460,1,75472,"SEP"
1184503,1,75481,"JUL"
1334678,1,75486,"NOV"
3137863,1,75490,"APR"
2738075,1,75500,"JAN"
1023086,0,75545,"JUN"
1806952,1,75552,"MAY"
1583328,1,75565,"FEB"
2230509,1,75584,"MAR"
3456018,1,75598,"JUL"
3133759,1,75616,"FEB"
2575726,0,75689,"MAR"
1850261,0,75730,"MAY"
2376612,1,75741,"MAR"
3783118,1,75782,"JUL"
2582272,1,75792,"MAY"
2553612,1,75834,"NOV"
2112345,1,75835,"JAN"
2854404,1,75851,"MAR"
1701784,1,75854,"OCT"
1744515,1,75857,"MAR"
1128188,1,75883,"JUN"
2897137,1,75929,"JUN"
1122354,1,75953,"FEB"
3524085,1,75956,"OCT"
2426715,1,75959,"OCT"
2099063,1,75967,"AUG"
3711896,1,75992,"MAR"
2291417,1,76013,"DEC"
1802877,1,76014,"MAR"
1207067,1,76015,"JAN"
3002856,0,76018,"DEC"
2014098,1,76042,"JAN"
3995186,1,76046,"MAY"
1040598,1,76059,"DEC"
2462785,1,76063,"NOV"
3368994,1,76089,"JAN"
3787533,1,76103,"NOV"
3474666,1,76137,"NOV"
3896244,1,76152,"AUG"
2960303,1,76196,"JUN"
3365910,1,76200,"FEB"
3347343,1,76206,"DEC"
3670000,1,76219,"MAR"
2976458,1,76222,"MAR"
2928294,1,76225,"NOV"
3213051,1,76293,"OCT"
2192779,1,76307,"OCT"
3954800,1,76316,"JUL"
3974510,1,76326,"AUG"
3120807,1,76331,"APR"
3465511,1,76337,"SEP"
1024243,0,76384,"OCT"
3643588,0,76397,"DEC"
3293239,1,76409,"MAR"
3916220,1,76410,"MAR"
3587522,1,76423,"MAR"
1606815,1,76460,"SEP"
1331575,0,76470,"APR"
3283962,1,76474,"NOV"
3796996,1,76489,"JUL"
1556556,1,76495,"OCT"
2662147,1,76534,"DEC"
3601957,0,76536,"AUG"
2371837,1,76542,"APR"
3960670,1,76566,"APR"
3013052,1,76583,"MAY"
1098621,1,76590,"OCT"
1615170,0,76623,"APR"
3581266,1,76676,"NOV"
2952315,1,76700,"SEP"
2981620,1,76737,"JAN"
1490424,1,76761,"JUL"
2560882,1,76800,"NOV"
3265396,1,76804,"AUG"
3717747,1,76817,"JUL"
1998021,1,76818,"MAY"
3838978,1,76827,"JUL"
1128723,1,76844,"APR"
3009306,0,76912,"MAR"
2050464,1,76929,"JAN"
1690156,1,76939,"JUN"
1222195,1,76940,"JUL"
1542745,1,76943,"MAR"
2737668,1,76954,"JUN"
3539351,1,77001,"JAN"
1187639,1,77026,"FEB"
3251949,1,77030,"MAR"
1836754,1,77036,"APR"
1480315,1,77081,"MAR"
3299000,0,77090,"DEC"
3507563,1,77108,"JUL"
2875184,1,77129,"MAY"
1645826,1,77195,"NOV"
2630624,1,77210,"AUG"
2412555,1,77224,"APR"
3012637,1,77232,"SEP"
3474874,1,77238,"AUG"
3493228,1,77263,"AUG"
1682471,1,77267,"APR"
1792791,1,77285,"APR"
2472912,1,77301,"OCT"
1402277,1,77319,"JAN"
1277649,1,77324,"JUN"
3565279,1,77386,"JAN"
1045874,1,77415,"DEC"
2584490,1,77418,"SEP"
2382820,1,77449,"MAR"
3437412,1,77459,"AUG"
1959053,0,77547,"MAY"
2811047,1,77552,"OCT"
3208338,1,77563,"JUL"
3404298,1,77566,"OCT"
2885911,1,77599,"JAN"
1664650,1,77640,"NOV"
3163813,1,77661,"OCT"
2223720,1,77693,"AUG"
2409199,1,77701,"JAN"
1881450,0,77716,"MAR"
2163703,1,77726,"AUG"
1618996,1,77728,"AUG"
3882318,1,77743,"APR"
3932559,0,77776,"NOV"
3886499,1,77777,"JAN"
1394710,1,77807,"AUG"
2189750,1,77811,"FEB"
1235603,1,77845,"JAN"
3278297,1,77856,"AUG"
2266509,1,77899,"MAY"
3023940,0,77900,"DEC"
1424169,0,77902,"MAY"
1084230,1,77918,"FEB"
2976793,1,77921,"JUL"
1102170,1,77924,"DEC"
3936365,1,77962,"JAN"
3669517,1,77967,"MAY"
2767452,1,77987,"APR"
2867947,1,77998,"MAY"
3126764,1,78007,"JAN"
2474076,1,78034,"AUG"
3763517,0,78068,"AUG"
3157597,1,78073,"JAN"
3584633,1,78091,"DEC"
2318078,1,78106,"FEB"
3343023,1,78135,"NOV"
3248491,1,78141,"NOV"
2695389,1,78143,"JUN"
1245238,1,78150,"FEB"
2107971,1,78201,"JUN"
1647862,1,78227,"AUG"
1513677,1,78229,"MAR"
3052092,1,78244,"JUL"
1446810,1,78269,"JAN"
2234447,1,78271,"MAY"
1605612,1,78307,"AUG"
3774985,0,78325,"OCT"
3403264,1,78326,"JAN"
2140876,1,78327,"MAY"
1547204,1,78333,"JUL"
2699898,1,78338,"DEC"
1567748,1,78347,"NOV"
2741578,1,78350,"OCT"
3883729,1,78359,"APR"
1362089,1,78392,"FEB"
3128113,1,78395,"JUN"
3814489,1,78426,"JAN"
2812220,1,78431,"APR"
1426030,1,78438,"JUN"
3003854,1,78484,"NOV"
3556156,1,78505,"MAY"
2569122,1,78519,"JUN"
1605833,1,78526,"NOV"
3789423,1,78532,"OCT"
3622817,1,78702,"JUN"
3221499,1,78737,"SEP"
3923234,1,78745,"JUN"
3474867,1,78757,"MAY"
2835157,1,78767,"JAN"
2010209,1,78778,"SEP"
2066939,1,78795,"JUN"
1938199,1,78811,"NOV"
1492949,1,78816,"JUL"
3880986,1,78830,"MAR"
1043074,1,78849,"OCT"
1878657,1,78889,"AUG"
1740440,1,78897,"JAN"
2836890,1,78921,"FEB"
1612858,1,78938,"DEC"
2513915,1,78979,"JUN"
3687238,1,78987,"AUG"
2383714,1,79019,"AUG"
3738955,1,79035,"JAN"
1098844,0,79048,"OCT"
2748727,1,79068,"OCT"
3096714,1,79104,"JUN"
1457621,1,79117,"APR"
1754464,1,79127,"SEP"
3666217,1,79168,"OCT"
1869325,0,79169,"MAR"
3112993,1,79190,"NOV"
3214970,1,79197,"AUG"
3546601,1,79213,"APR"
1571711,1,79217,"JAN"
1602877,1,79243,"JAN"
3394471,1,79255,"NOV"
2247713,1,79259,"OCT"
3752641,0,79264,"AUG"
3054595,1,79327,"MAY"
3942619,1,79339,"OCT"
1717191,1,79397,"JUL"
2198202,1,79405,"MAY"
3434123,1,79410,"APR"
1100197,1,79445,"MAY"
3920240,1,79450,"JAN"
1338526,1,79472,"MAY"
2269196,1,79481,"OCT"
2758559,1,79487,"NOV"
1120091,1,79519,"SEP"
3213054,1,79525,"DEC"
3229153,1,79530,"OCT"
1392190,1,79546,"OCT"
3331250,1,79556,"NOV"
2036874,1,79558,"APR"
2361373,0,79579,"DEC"
2433603,1,79603,"SEP"
1497151,1,79604,"JUL"
2883972,1,79623,"FEB"
3871638,1,79624,"SEP"
1821699,1,79672,"DEC"
3459362,1,79702,"APR"
2158767,1,79716,"JUL"
1727314,1,79746,"JUN"
3221287,1,79749,"JAN"
2059716,0,79755,"NOV"
2178009,1,79799,"JAN"
3982370,1,79813,"JAN"
3348016,1,79830,"JUN"
1078304,1,79847,"JUN"
1750723,1,79880,"JUL"
1502791,1,79943,"AUG"
1038653,1,79961,"JUL"
1031223,1,79973,"APR"
1564077,1,80010,"AUG"
1487494,1,80011,"JAN"
2000380,1,80036,"DEC"
3689487,1,80037,"APR"
2383264,0,80053,"MAY"
1170967,1,80055,"NOV"
3346971,1,80057,"SEP"
1408041,0,80074,"NOV"
1396419,1,80099,"DEC"
3019394,0,80122,"SEP"
3466611,0,80133,"MAR"
2376168,1,80138,"DEC"
2538453,1,80166,"AUG"
1283715,1,80170,"AUG"
2582099,1,80215,"FEB"
2647202,1,80256,"OCT"
2654091,1,80265,"JUL"
2144825,1,80286,"MAY"
1921337,1,80293,"MAR"
1586752,0,80295,"DEC"
2212310,1,80317,"APR"
3830334,1,80326,"NOV"
2186956,1,80332,"AUG"
1134172,1,80404,"APR"
1113109,1,80422,"FEB"
2794169,1,80430,"FEB"
1064253,1,80440,"NOV"
2251047,1,80491,"SEP"
2225757,0,80517,"MAR"
1901876,1,80524,"OCT"
2931861,1,80536,"OCT"
3757600,1,80569,"JUL"
1266754,1,80653,"SEP"
2021660,1,80660,"MAY"
3039920,1,80663,"JAN"
1257201,1,80666,"MAY"
3115322,1,80670,"JAN"
3424301,1,80694,"APR"
3951203,1,80742,"JAN"
3413794,1,80753,"MAY"
2186182,1,80764,"MAY"
2485929,1,80772,"JUN"
2300788,1,80814,"MAR"
1479855,1,80822,"AUG"
3183320,1,80829,"JUN"
3952830,1,80837,"JAN"
1501065,1,80851,"MAY"
1841417,0,80896,"AUG"
3759560,1,80907,"OCT"
2474402,1,80949,"MAR"
2517109,1,80952,"JUL"
2603010,1,80961,"AUG"
3376592,1,81002,"MAY"
3457584,1,81006,"OCT"
2026271,1,81007,"APR"
1687575,1,81008,"FEB"
3543163,1,81009,"MAR"
2918909,1,81055,"MAY"
1761280,1,81062,"SEP"
2613507,1,81105,"SEP"
1062129,1,81133,"MAR"
1143148,1,81163,"MAY"
1065884,1,81178,"MAY"
3032484,1,81180,"OCT"
3607261,1,81186,"FEB"
3919967,1,81197,"JUN"
1723826,1,81199,"MAR"
3458442,1,81201,"AUG"
1612642,1,81215,"AUG"
1685313,1,81225,"MAR"
1169756,1,81228,"OCT"
2598637,1,81230,"NOV"
2607557,0,81242,"JUL"
2784873,1,81248,"DEC"
3457283,1,81255,"FEB"
1638859,1,81305,"AUG"
2694293,1,81310,"JUN"
1312272,1,81328,"MAY"
3172679,1,81349,"APR"
2971527,1,81396,"JUL"
2467543,1,81417,"OCT"
2587205,1,81426,"MAY"
3977868,1,81442,"FEB"
3090087,1,81446,"JUL"
2734812,1,81489,"MAY"
2182401,1,81496,"OCT"
1931917,1,81518,"JAN"
1021214,0,81541,"MAR"
2137519,1,81555,"NOV"
2086309,1,81562,"JAN"
1352410,1,81590,"FEB"
2572357,1,81630,"MAR"
2789628,1,81653,"JUL"
2372390,1,81669,"MAY"
1674622,1,81702,"JUL"
3515339,1,81714,"AUG"
1601065,1,81728,"MAR"
1140506,1,81755,"JUN"
1877395,1,81764,"JUL"
1338259,1,81775,"JUL"
1623444,1,81790,"MAR"
3826671,1,81831,"MAR"
2502452,1,81868,"DEC"
2102130,0,81871,"JUL"
1264009,1,81885,"MAY"
1233365,0,81896,"NOV"
3447765,1,81900,"MAY"
2419589,0,81943,"DEC"
2510334,0,81955,"DEC"
3379271,1,81959,"AUG"
2819048,1,81966,"JUL"
3791256,0,81968,"DEC"
1042659,0,81974,"MAR"
1324335,1,82015,"JAN"
3237904,1,82038,"DEC"
1976860,1,82041,"DEC"
2221581,1,82079,"AUG"
3158771,1,82080,"AUG"
1709281,1,82083,"APR"
3720770,1,82102,"JUN"
3523838,1,82121,"OCT"
1477280,1,82158,"AUG"
1675266,1,82177,"AUG"
3631113,1,82197,"FEB"
3778538,1,82212,"FEB"
